player1_performance,player2_performance
0.0004261483554728329,0.9995738863945007
0.00042954878881573677,0.9995704293251038
0.0003900645242538303,0.9996100068092346
0.00036320381332188845,0.9996367692947388
0.00041388682438991964,0.9995861649513245
0.00050841283518821,0.9994915723800659
0.0005712464917451143,0.9994286894798279
0.0005973082734271884,0.999402642250061
0.0012035492109134793,0.9987964630126953
0.9994530081748962,0.0005469422903843224
0.9846490025520325,0.015350941568613052
0.9319462180137634,0.06805378198623657
0.746726930141449,0.253273069858551
0.772459864616394,0.22754010558128357
0.9986206293106079,0.001379363238811493
0.998458743095398,0.001541297184303403
0.9981868863105774,0.001813124748878181
0.027375854551792145,0.9726241230964661
0.09239701926708221,0.9076030254364014
0.00039742543594911695,0.9996026158332825
0.09015610814094543,0.909843921661377
0.00036454384098760784,0.9996354579925537
0.9233456254005432,0.07665440440177917
0.9961063265800476,0.0038936426863074303
0.9993796348571777,0.0006203954690136015
0.9990584254264832,0.0009415276581421494
0.19938400387763977,0.8006160259246826
0.08968458324670792,0.9103153944015503
0.0011567191686481237,0.9988431930541992
0.00040758767863735557,0.9995924830436707
0.0003605209640227258,0.9996395111083984
0.0023522803094238043,0.9976477026939392
0.06858310848474503,0.931416928768158
0.7238679528236389,0.27613207697868347
0.7388933300971985,0.2611066699028015
0.9361772537231445,0.06382276862859726
0.7315253019332886,0.26847466826438904
0.9334888458251953,0.06651119887828827
0.998740017414093,0.001260010409168899
0.08800651133060455,0.9119934439659119
0.0023250554222613573,0.9976750016212463
0.0004428831161931157,0.9995570778846741
0.0004217828973196447,0.9995781779289246
0.0003842691658064723,0.9996156692504883
0.8861414194107056,0.11385861784219742
0.9708619117736816,0.029138052836060524
0.4158379137516022,0.5841621160507202
0.719630777835846,0.28036922216415405
0.5990987420082092,0.4009012281894684
0.04791523516178131,0.9520848393440247
0.0008152537629939616,0.999184787273407
0.001029850565828383,0.9989701509475708
0.012172109447419643,0.9878278970718384
0.0013572379248216748,0.9986427426338196
0.24017810821533203,0.759821891784668
0.0009247934212908149,0.999075174331665
0.0005263298517093062,0.9994737505912781
0.007654927205294371,0.9923450350761414
0.00039761277730576694,0.9996023774147034
0.00045207858784124255,0.9995478987693787
0.0014822297962382436,0.9985178112983704
0.02317170985043049,0.9768283367156982
0.9994895458221436,0.0005103838630020618
0.8893685936927795,0.11063143610954285
0.9988131523132324,0.0011868682922795415
0.99924635887146,0.0007537137134931982
0.43818700313568115,0.5618129372596741
0.3934466540813446,0.606553316116333
0.22317160665988922,0.776828408241272
0.4009243845939636,0.5990756154060364
0.9313281774520874,0.06867183744907379
0.7472525835037231,0.25274738669395447
0.7525361776351929,0.24746382236480713
0.7846542000770569,0.2153458297252655
0.938175618648529,0.06182444095611572
0.7405692338943481,0.2594307065010071
0.9992294311523438,0.0007705700118094683
0.9989902377128601,0.0010097315534949303
0.018136486411094666,0.9818634986877441
0.08262065052986145,0.9173793196678162
0.0899328887462616,0.910067081451416
0.38457831740379333,0.6154216527938843
0.03822556883096695,0.9617744088172913
0.7743713855743408,0.22562861442565918
0.03662608936429024,0.9633738994598389
0.07868135720491409,0.9213186502456665
0.9946915507316589,0.005308401305228472
0.9870015382766724,0.01299846637994051
0.9988356232643127,0.0011643863981589675
0.9994458556175232,0.0005541327991522849
0.9370864033699036,0.06291357427835464
0.5375648140907288,0.46243512630462646
0.9988715052604675,0.0011284967185929418
0.9876837134361267,0.012316340580582619
0.9328009486198425,0.06719909608364105
0.9907149076461792,0.009285042062401772
0.07280169427394867,0.9271983504295349
0.57596355676651,0.42403644323349
0.40166375041007996,0.5983362793922424
0.5387023687362671,0.4612976014614105
0.4038131535053253,0.5961868762969971
0.027699094265699387,0.9723009467124939
0.34184762835502625,0.6581523418426514
0.10107960551977158,0.8989203572273254
0.7108678817749023,0.28913214802742004
0.4123415946960449,0.5876584053039551
0.7548583745956421,0.24514161050319672
0.8192643523216248,0.18073567748069763
0.054639287292957306,0.9453607201576233
0.08715061098337173,0.9128494262695312
0.16396372020244598,0.8360363245010376
0.18767300248146057,0.8123270273208618
0.4807458519935608,0.5192541480064392
0.08879636973142624,0.9112036228179932
0.28256869316101074,0.7174313068389893
0.08202999085187912,0.9179700016975403
0.010330925695598125,0.9896690249443054
0.001734814839437604,0.9982652068138123
0.00042346390546299517,0.9995765089988708
0.00042374373879283667,0.9995762705802917
0.6869378685951233,0.3130621314048767
0.9902254939079285,0.009774540551006794
0.9991145730018616,0.0008854708285070956
0.9994250535964966,0.0005749411648139358
0.9993294477462769,0.0006705322302877903
0.03808961063623428,0.9619104266166687
0.0025291764177381992,0.9974708557128906
0.11937442421913147,0.8806256055831909
0.0004395814030431211,0.9995604157447815
0.001308821840211749,0.9986911416053772
0.003706791205331683,0.9962931275367737
0.8591169714927673,0.14088305830955505
0.9991835951805115,0.000816452200524509
0.9994732737541199,0.00052670668810606
0.9994262456893921,0.0005737845203839242
0.9993491768836975,0.0006508028600364923
0.08259512484073639,0.9174048900604248
0.004966028034687042,0.9950339794158936
0.0004043197841383517,0.9995957016944885
0.0004285449394956231,0.9995715022087097
0.7117401361465454,0.2882598042488098
0.9993491768836975,0.0006507891812361777
0.9985793828964233,0.0014206689083948731
0.9994633793830872,0.0005366192199289799
0.8607182502746582,0.13928177952766418
0.9326664209365845,0.06733352690935135
0.9993569254875183,0.000643047911580652
0.9419593811035156,0.05804062262177467
0.9329599738121033,0.06703996658325195
0.9989376664161682,0.0010622875997796655
0.9990873336791992,0.0009126724326051772
0.9985703229904175,0.0014296909794211388
0.998105525970459,0.0018944534240290523
0.99626225233078,0.0037376992404460907
0.35195204615592957,0.648047924041748
0.08908723294734955,0.9109126925468445
0.3972774147987366,0.6027225255966187
0.4068826138973236,0.593117356300354
0.0009678966598585248,0.9990321397781372
0.08596513420343399,0.9140348434448242
0.9960891008377075,0.00391086470335722
0.572235643863678,0.42776432633399963
0.9398394227027893,0.06016059219837189
0.9916794896125793,0.008320455439388752
0.8873664736747742,0.11263350397348404
0.9239805936813354,0.07601942121982574
0.9994732737541199,0.0005267112283036113
0.978754460811615,0.021245496347546577
0.26546257734298706,0.7345373630523682
0.9786524176597595,0.02134757675230503
0.9865806102752686,0.013419409282505512
0.996536374092102,0.003463627304881811
0.020876772701740265,0.9791232347488403
0.09135926514863968,0.9086408019065857
0.01578650064766407,0.9842134714126587
0.3961816728115082,0.6038183569908142
0.6167694926261902,0.3832305073738098
0.39330390095710754,0.6066960692405701
0.5654049515724182,0.4345950782299042
0.38404572010040283,0.6159542202949524
0.20506952702999115,0.7949304580688477
0.5613102912902832,0.4386897683143616
0.07921178638935089,0.9207882285118103
0.00042691436829045415,0.9995730519294739
0.08504616469144821,0.9149538278579712
0.0003718474181368947,0.9996281862258911
0.0004200016555842012,0.9995799660682678
0.00044150222674943507,0.9995585083961487
0.9983612895011902,0.0016387501964345574
0.47319430112838745,0.5268057584762573
0.8937802910804749,0.10621968656778336
0.7582051157951355,0.2417948693037033
0.5117622017860413,0.48823782801628113
0.9993877410888672,0.0006122120539657772
0.020209593698382378,0.979790449142456
0.001456188503652811,0.9985438585281372
0.0003657542110886425,0.9996342658996582
0.00047624207218177617,0.9995237588882446
0.9803874492645264,0.01961255632340908
0.9254037141799927,0.07459632307291031
0.7148838043212891,0.2851162552833557
0.9987444877624512,0.0012555330758914351
0.9411911368370056,0.05880879983305931
0.3929798901081085,0.6070201396942139
0.9954952001571655,0.004504835698753595
0.9987083673477173,0.0012916716514155269
0.010492769069969654,0.989507257938385
0.00043574560550041497,0.9995642304420471
0.00040742530836723745,0.9995926022529602
0.0010822348995134234,0.998917818069458
0.06402770429849625,0.9359723329544067
0.6884841322898865,0.31151583790779114
0.4640938639640808,0.5359061360359192
0.6548200249671936,0.3451799750328064
0.8674091696739197,0.13259081542491913
0.999387264251709,0.0006127548986114562
0.9665959477424622,0.03340397775173187
0.205715149641037,0.7942848801612854
0.39592936635017395,0.6040706038475037
0.7696919441223145,0.23030802607536316
0.3768152594566345,0.6231847405433655
0.513999342918396,0.486000657081604
0.9075617790222168,0.0924382135272026
0.8627948760986328,0.137205109000206
0.9986169338226318,0.0013831121614202857
0.99647057056427,0.0035294725093990564
0.9326404333114624,0.06735964864492416
0.9993488192558289,0.0006512061227113008
0.9987665414810181,0.0012334865750744939
0.8170480132102966,0.18295198678970337
0.9524419903755188,0.04755803942680359
0.9460648894309998,0.053935080766677856
0.9965642094612122,0.0034357893746346235
0.9419822096824646,0.05801782011985779
0.9961821436882019,0.0038178677204996347
0.9884386658668518,0.011561308987438679
0.9855424165725708,0.014457530342042446
0.9571058750152588,0.04289418086409569
0.9547281265258789,0.045271843671798706
0.9349757432937622,0.06502420455217361
0.05099527910351753,0.9490047693252563
0.09270909428596497,0.9072909355163574
